"nrep" "ndet" "site" "day" "year"
"927" 2 0 15 128 2005
"928" 1 0 15 157 2005
"929" 2 0 15 126 2004
"930" 3 0 15 115 2004
"931" 5 0 15 108 2004
"932" 2 0 15 143 2006
"933" 1 0 15 137 2005
"934" 1 0 15 131 2005
"935" 1 0 15 130 2005
"936" 1 0 15 143 2005
"937" 1 0 15 108 2005
"938" 2 0 15 158 2004
"939" 2 0 15 137 2006
"940" 2 0 15 109 2006
"941" 2 0 15 144 2006
"942" 2 0 15 117 2004
"943" 1 0 15 165 2005
"944" 1 0 15 116 2005
"945" 1 0 15 117 2005
"946" 1 0 15 164 2005
"947" 1 0 15 136 2005
"948" 1 0 15 138 2005
"949" 1 0 15 132 2005
"950" 2 0 15 149 2006
"951" 1 0 15 167 2004
"952" 2 0 15 143 2004
"953" 3 0 15 136 2004
"954" 3 0 15 129 2004
"955" 3 0 15 128 2004
"956" 1 0 15 138 2006
"957" 1 0 15 125 2006
"958" 1 0 15 123 2006
"959" 1 0 15 116 2006
"960" 1 0 15 117 2006
"961" 1 0 15 113 2006
"962" 1 0 15 111 2006
"963" 1 0 15 160 2006
"964" 1 0 15 110 2006
"965" 1 0 15 160 2005
"966" 1 0 15 151 2006
"967" 1 0 15 174 2006
"968" 1 0 15 130 2006
"969" 1 0 15 115 2006
"970" 1 0 15 109 2005
"971" 1 0 15 140 2005
"972" 1 0 15 145 2005
"973" 1 0 15 132 2006
"974" 1 0 15 129 2006
"975" 1 0 15 128 2006
"976" 1 0 15 153 2006
"977" 1 0 15 152 2006
"978" 1 0 15 139 2005
"979" 1 0 15 147 2005
"980" 1 0 15 150 2006
"981" 1 0 15 162 2006
"982" 1 0 15 156 2006
"983" 1 0 15 150 2005
"984" 1 0 15 114 2006
"985" 1 0 15 167 2005
"986" 1 0 15 112 2005
"987" 1 0 15 129 2005
"988" 1 0 15 107 2005
"989" 1 0 15 142 2005
"990" 1 0 15 158 2006
"991" 1 0 15 165 2006
"992" 1 0 15 151 2005
"993" 1 0 15 177 2006
"994" 1 0 15 135 2006
"995" 1 0 15 122 2005
"996" 1 0 15 124 2005
"997" 1 0 15 144 2005
"998" 1 0 15 130 2008
"999" 1 0 15 127 2006
"1000" 1 0 15 129 2008
"1001" 1 0 15 137 2008
"1002" 1 0 15 122 2006
"1003" 1 0 15 170 2006
"1004" 1 0 15 148 2006
"1005" 1 0 15 140 2006
"1006" 1 0 15 107 2006
"1007" 1 0 15 108 2006
"1008" 1 0 15 131 2006
"1009" 1 0 15 167 2006
"1010" 1 0 15 166 2006
"1011" 1 0 15 166 2005
"1012" 1 0 15 146 2005
"1013" 1 0 15 118 2006
"1014" 1 0 15 180 2006
"1015" 1 0 15 123 2005
"1016" 1 0 15 133 2003
"1017" 1 0 15 177 2003
"1018" 1 0 15 168 2003
"1019" 1 0 15 134 2003
"1020" 4 0 15 123 2003
"1021" 1 0 15 176 2003
"1022" 2 0 15 160 2003
"1023" 1 0 15 139 2003
"1024" 1 0 15 148 2003
"1025" 3 0 15 108 2003
"1026" 1 0 15 144 2003
"1027" 1 0 15 126 2003
"1028" 1 0 15 153 2003
"1029" 1 0 15 162 2003
"1030" 1 0 15 143 2003
"1031" 1 0 15 140 2003
"1032" 1 0 15 164 2003
"1033" 1 0 15 137 2003
"1034" 3 0 15 117 2003
"1035" 2 0 15 157 2004
"1036" 3 0 15 112 2004
"1037" 3 0 15 122 2004
"1038" 1 0 15 110 2007
"1039" 4 0 15 130 2007
"1040" 1 0 15 106 2007
"1041" 1 0 15 113 2007
"1042" 2 0 15 136 2007
"1043" 4 0 15 132 2007
"1044" 2 0 15 127 2007
"1045" 1 0 15 107 2007
"1046" 1 0 15 111 2007
"1047" 1 0 15 112 2007
"1048" 2 0 15 126 2007
"1049" 2 0 15 145 2007
"1050" 3 0 15 123 2007
"1051" 1 0 15 108 2007
"1052" 1 0 15 109 2007
"1053" 1 0 15 134 2011
"1054" 2 0 15 132 2011
"1055" 2 0 15 128 2011
"1056" 1 0 15 143 2012
"1057" 1 0 15 119 2010
"1058" 2 0 15 146 2012
"1059" 1 0 15 141 2009
"1060" 1 0 15 135 2009
"1061" 1 0 15 147 2009
"1062" 2 0 15 121 2010
"1063" 1 0 15 140 2009
"1064" 2 0 15 116 2009
"1065" 1 0 15 148 2012
"1066" 2 0 15 125 2009
"1067" 2 0 15 119 2009
"1068" 1 0 15 113 2009
"1069" 1 0 15 137 2009
"1070" 1 0 15 139 2009
"1071" 2 0 15 127 2009
"1072" 1 0 15 141 2011
"1073" 1 0 15 160 2010
"1074" 1 0 15 134 2009
"1075" 1 0 15 162 2010
"1076" 1 0 15 147 2012
"1077" 1 0 15 168 2010
"1078" 1 0 15 146 2010
"1079" 2 0 15 147 2010
"1080" 2 0 15 127 2010
"1081" 3 0 15 129 2010
"1082" 1 0 15 136 2010
"1083" 1 0 15 138 2010
"1084" 1 0 15 163 2010
"1085" 2 0 15 136 2009
"1086" 3 0 15 118 2011
"1087" 1 0 15 149 2011
"1088" 2 0 15 133 2009
"1089" 1 0 15 131 2009
"1090" 1 0 15 167 2009
"1091" 1 0 15 112 2009
"1092" 1 0 15 151 2004
"1093" 1 0 15 142 2004
"1094" 1 0 15 153 2004
"1095" 1 0 15 172 2004
"1096" 1 0 15 171 2004
"1097" 1 0 15 161 2004
"1098" 1 0 15 154 2004
"1099" 1 0 15 152 2004
"1100" 1 0 15 140 2004
"1101" 2 0 15 139 2004
"1102" 2 0 15 132 2004
"1103" 3 0 15 133 2004
"1104" 2 0 15 113 2004
"1105" 1 0 15 127 2004
"1106" 1 0 15 123 2004
"1107" 1 0 15 111 2004
"1108" 1 0 15 174 2004
"1109" 1 0 15 173 2004
"1110" 2 0 15 175 2004
"1111" 1 0 15 181 2004
"1112" 1 0 15 105 2004
"1113" 1 0 15 110 2004
"1114" 2 0 15 109 2004
"1115" 1 0 15 106 2004
"1116" 1 0 15 130 2004
"1117" 1 0 15 121 2004
"1118" 1 0 15 119 2004
"1119" 1 0 15 114 2004
"1120" 1 0 15 107 2004
"1121" 1 0 15 134 2004
"1122" 3 0 15 125 2004
"1123" 1 0 15 129 1998
"1124" 2 0 15 137 2004
"1125" 1 0 15 124 1998
"1126" 1 0 15 128 1998
"1127" 1 0 15 112 1998
"1128" 1 0 15 131 1998
"1129" 1 0 15 132 1998
"1130" 1 0 15 126 1998
"1131" 1 0 15 125 1998
"1132" 1 0 15 127 1998
"1133" 1 0 15 133 1998
"1134" 1 0 15 134 1998
"1135" 2 0 15 122 2003
"1136" 1 0 15 118 1998
"1137" 1 0 15 123 1998
"1138" 1 0 15 122 1998
"1139" 1 0 15 109 2008
"1140" 1 0 15 108 2008
"1141" 2 0 15 114 2008
"1142" 2 0 15 117 2008
"1143" 1 0 15 145 2008
"1144" 1 0 15 106 2008
"1145" 1 0 15 154 2008
"1146" 1 0 15 138 2007
"1147" 1 0 15 142 2006
"1148" 1 0 15 152 2008
"1149" 1 0 15 177 2007
"1150" 1 0 15 166 2007
"1151" 1 0 15 171 2006
"1152" 1 0 15 165 2007
"1153" 2 0 15 117 2009
"1154" 4 0 15 122 2009
"1155" 2 0 15 124 2009
"1156" 3 0 15 123 2009
"1157" 2 0 15 107 2009
"1158" 2 0 15 128 2009
"1159" 1 0 15 121 2008
"1160" 1 0 15 145 2010
"1161" 2 0 15 130 2010
"1162" 1 0 15 119 2011
"1163" 1 0 15 126 2010
"1164" 2 0 15 122 2010
"1165" 1 0 15 135 2010
"1166" 2 0 15 115 2010
"1167" 1 0 15 116 2010
"1168" 2 0 15 124 2010
"1169" 1 0 15 125 2010
"1170" 3 0 15 118 2010
"1171" 1 0 15 180 2010
"1172" 1 0 15 167 2010
"1173" 1 0 15 111 2010
"1174" 1 0 15 139 2010
"1175" 1 0 15 114 2010
"1176" 2 0 15 112 2010
"1177" 1 0 15 123 2010
"1178" 1 0 15 108 2009
"1179" 3 0 15 140 2010
"1180" 1 0 15 113 2010
"1181" 1 0 15 110 2010
"1182" 1 0 15 174 2010
"1183" 1 0 15 166 2010
"1184" 1 0 15 165 2010
"1185" 1 0 15 169 2010
"1186" 1 0 15 172 2010
"1187" 1 0 15 173 2010
"1188" 3 0 15 117 2010
"1189" 1 0 15 120 2010
"1190" 1 0 15 170 2008
"1191" 1 0 15 159 2008
"1192" 4 0 15 114 1997
"1193" 3 0 15 106 1997
"1194" 4 0 15 105 1997
"1195" 2 0 15 121 1997
"1196" 5 0 15 123 1997
"1197" 3 0 15 125 1997
"1198" 1 0 15 129 1997
"1199" 4 0 15 111 1997
"1200" 2 0 15 108 1997
"1201" 2 0 15 107 1997
"1202" 2 0 15 109 1997
"1203" 3 0 15 110 1997
"1204" 1 0 15 109 1998
"1205" 1 0 15 140 1997
"1206" 1 0 15 105 1998
"1207" 1 0 15 130 1997
"1208" 2 0 15 127 1997
"1209" 1 0 15 128 1997
"1210" 4 0 15 116 1997
"1211" 4 0 15 113 1997
"1212" 5 0 15 115 1997
"1213" 5 0 15 120 1997
"1214" 1 0 15 122 1997
"1215" 3 0 15 117 1997
"1216" 1 0 15 119 1997
"1217" 1 0 15 118 1997
"1218" 1 0 15 112 1997
"1219" 1 0 15 132 1997
"1220" 3 0 15 122 1999
"1221" 3 0 15 113 1999
"1222" 2 0 15 105 1999
"1223" 1 0 15 129 1999
"1224" 1 0 15 125 1999
"1225" 2 0 15 108 1999
"1226" 2 0 15 121 1999
"1227" 1 0 15 131 1999
"1228" 1 0 15 132 1999
"1229" 1 0 15 135 1999
"1230" 1 0 15 123 1999
"1231" 1 0 15 120 1999
"1232" 1 0 15 116 1999
"1233" 1 0 15 114 1999
"1234" 1 0 15 110 1999
"1235" 1 0 15 109 1999
"1236" 1 0 15 143 1997
"1237" 1 0 15 130 1998
"1238" 1 0 15 130 1999
"1239" 1 0 15 108 1998
"1240" 1 0 15 110 1998
"1241" 1 0 15 114 1998
"1242" 1 0 15 115 1998
"1243" 1 0 15 117 1998
"1244" 2 0 15 111 2000
"1245" 1 0 15 116 2000
"1246" 1 0 15 105 2000
"1247" 1 0 15 115 2000
"1248" 1 0 15 109 2000
"1249" 1 0 15 154 1999
"1250" 4 0 15 114 2000
"1251" 4 0 15 119 2000
"1252" 1 0 15 113 2000
"1253" 1 0 15 134 1999
"1254" 1 0 15 120 2000
"1255" 1 0 15 107 2000
"1256" 1 0 15 128 2000
"1257" 1 0 15 166 2011
"1258" 1 0 15 160 2011
"1259" 1 0 15 161 2011
"1260" 1 0 15 157 2011
"1261" 1 0 15 110 2011
"1262" 1 0 15 105 2011
"1263" 1 0 15 106 2011
"1264" 1 0 15 107 2011
"1265" 1 0 15 115 2011
"1266" 1 0 15 116 2011
"1267" 1 0 15 111 2011
"1268" 1 0 15 112 2011
"1269" 1 0 15 172 2011
"1270" 1 0 15 114 2011
"1271" 1 0 15 173 2011
"1272" 1 0 15 109 2011
"1273" 1 0 15 171 2010
"1274" 2 0 15 120 2009
"1275" 2 0 15 114 2009
"1276" 1 0 15 118 2009
"1277" 1 0 15 105 2009
"1278" 1 0 15 110 2009
"1279" 1 0 15 109 2009
"1280" 1 0 15 106 2009
"1281" 1 0 15 177 2010
"1282" 1 0 15 111 2009
"1283" 1 0 15 146 2009
"1284" 1 0 15 148 2009
"1285" 1 0 15 138 2009
"1286" 1 0 15 145 2009
"1287" 1 0 15 132 2009
"1288" 1 0 15 144 2009
"1289" 1 0 15 125 2012
"1290" 1 0 15 115 2012
"1291" 1 0 15 153 2012
"1292" 3 0 15 142 2010
"1293" 1 0 15 133 2010
"1294" 1 0 15 141 2010
"1295" 2 0 15 137 2010
"1296" 2 0 15 134 2010
"1297" 1 0 15 116 2008
"1298" 1 0 15 119 2008
"1299" 1 0 15 123 2008
"1300" 1 0 15 112 2000
"1301" 1 0 15 123 2001
"1302" 1 0 15 154 2000
"1303" 1 0 15 121 2000
"1304" 1 0 15 125 2000
"1305" 3 0 15 140 2002
"1306" 1 0 15 124 2000
"1307" 2 0 15 129 2002
"1308" 1 0 15 131 2000
"1309" 1 0 15 122 2000
"1310" 2 0 15 132 2002
"1311" 2 0 15 115 2001
"1312" 1 0 15 125 2001
"1313" 1 0 15 133 2001
"1314" 1 0 15 130 2001
"1315" 4 0 15 131 2002
"1316" 1 0 15 122 2002
"1317" 1 0 15 112 2002
"1318" 2 0 15 124 2002
"1319" 1 0 15 138 2002
"1320" 1 0 15 161 2002
"1321" 2 0 15 119 2002
"1322" 1 0 15 116 2002
"1323" 1 0 15 126 2002
"1324" 1 0 15 125 2002
"1325" 1 0 15 167 2002
"1326" 1 0 15 122 2001
"1327" 1 0 15 118 2002
"1328" 1 0 15 163 2002
"1329" 1 0 15 111 2002
"1330" 1 0 15 144 2007
"1331" 1 0 15 159 2007
"1332" 1 0 15 143 2007
"1333" 1 0 15 141 2007
"1334" 1 0 15 137 2007
"1335" 1 0 15 129 2007
"1336" 1 0 15 172 2007
"1337" 1 0 15 151 2007
"1338" 3 0 15 119 2007
"1339" 1 0 15 134 2007
"1340" 1 0 15 131 2007
"1341" 1 0 15 135 2007
"1342" 1 0 15 111 2005
"1343" 1 0 15 152 2007
"1344" 1 0 15 142 2007
"1345" 1 0 15 133 2007
"1346" 1 0 15 115 2007
"1347" 1 0 15 122 2007
"1348" 1 0 15 125 2007
"1349" 1 0 15 124 2007
"1350" 1 0 15 155 2006
"1351" 1 0 15 175 2007
"1352" 1 0 15 120 2007
"1353" 1 0 15 140 2007
"1354" 1 0 15 116 2007
"1355" 1 0 15 161 2005
"1356" 1 0 15 145 2006
"1357" 1 0 15 172 2006
"1358" 1 0 15 119 2005
"1359" 1 0 15 114 2002
"1360" 2 0 15 131 2003
"1361" 2 0 15 129 2003
"1362" 1 0 15 159 2003
"1363" 1 0 15 158 2003
"1364" 1 0 15 157 2003
"1365" 1 0 15 146 2002
"1366" 1 0 15 145 2003
"1367" 2 0 15 124 2003
"1368" 2 0 15 138 2003
"1369" 1 0 15 120 2003
"1370" 1 0 15 151 2002
"1371" 1 0 15 125 2003
"1372" 2 0 15 116 2003
"1373" 2 0 15 110 2003
"1374" 1 0 15 109 2003
"1375" 1 0 15 121 2003
"1376" 1 0 15 174 2002
"1377" 1 0 15 115 2003
"1378" 2 0 15 111 2003
"1379" 1 0 15 141 2003
"1380" 1 0 15 113 2003
"1381" 1 0 15 154 2003
"1382" 1 0 15 107 2003
"1383" 1 0 15 114 2003
"1384" 1 0 15 128 2003
"1385" 1 0 15 127 2003
"1386" 1 0 15 145 2002
"1387" 1 0 15 147 2002
"1388" 1 0 15 175 2002
"1389" 2 1 16 139 2012
"1390" 1 0 16 177 1995
"1391" 1 1 16 135 1995
"1392" 2 0 16 119 1995
"1393" 1 0 16 121 1995
"1394" 1 0 16 118 1995
"1395" 2 0 16 114 1995
"1396" 1 0 16 113 1995
"1397" 1 1 16 156 1995
"1398" 1 0 16 115 1995
"1399" 1 1 16 138 1995
"1400" 1 1 16 145 1995
"1401" 1 0 16 117 1996
"1402" 1 0 16 125 1996
"1403" 2 0 16 118 1996
"1404" 2 2 16 137 1996
"1405" 1 0 16 139 1996
"1406" 2 0 16 114 1996
"1407" 2 0 16 111 1996
"1408" 2 0 16 108 1996
"1409" 1 1 16 132 1996
"1410" 1 0 16 106 1996
"1411" 1 1 16 142 1996
"1412" 1 0 16 130 1996
"1413" 1 1 16 146 1996
"1414" 1 1 16 167 1996
"1415" 1 0 16 111 2007
"1416" 1 1 16 121 2007
"1417" 1 0 16 105 2006
"1418" 4 0 16 135 2005
"1419" 1 0 16 118 2007
"1420" 2 0 16 125 2005
"1421" 1 0 16 119 2006
"1422" 1 0 16 112 2006
"1423" 1 0 16 143 2006
"1424" 1 0 16 148 2006
"1425" 1 0 16 109 2006
"1426" 1 0 16 123 2006
"1427" 1 1 16 159 2009
"1428" 1 0 16 108 2010
"1429" 1 1 16 160 2009
"1430" 1 1 16 153 2009
"1431" 1 1 16 161 2009
"1432" 1 1 16 150 2009
"1433" 1 1 16 148 2009
"1434" 2 2 16 151 2009
"1435" 1 1 16 136 2009
"1436" 1 1 16 174 2009
"1437" 1 1 16 110 2010
"1438" 1 0 16 107 2010
"1439" 1 0 16 109 2010
"1440" 1 1 16 176 2009
"1441" 1 1 16 180 2009
"1442" 1 1 16 178 2009
"1443" 1 0 16 148 2005
"1444" 1 0 16 144 2005
"1445" 2 0 16 113 2006
"1446" 1 1 16 138 2007
"1447" 1 0 16 141 2005
"1448" 1 0 16 162 2005
"1449" 2 0 16 120 2005
"1450" 1 0 16 131 2005
"1451" 1 1 16 162 2006
"1452" 1 1 16 137 2006
"1453" 1 1 16 149 2006
"1454" 3 0 16 108 2004
"1455" 1 0 16 121 2005
"1456" 1 1 16 133 2008
"1457" 2 2 16 138 2008
"1458" 1 1 16 135 2008
"1459" 1 0 16 132 2003
"1460" 1 0 16 168 2003
"1461" 1 0 16 122 2003
"1462" 1 0 16 138 2003
"1463" 1 0 16 118 2003
"1464" 1 0 16 172 2003
"1465" 1 0 16 143 2003
"1466" 2 0 16 115 2003
"1467" 2 0 16 108 2003
"1468" 3 0 16 105 2003
"1469" 3 0 16 157 2004
"1470" 1 0 16 121 2004
"1471" 1 0 16 119 2004
"1472" 1 0 16 114 2004
"1473" 2 0 16 122 2004
"1474" 1 0 16 106 2004
"1475" 1 0 16 105 2004
"1476" 1 0 16 146 2004
"1477" 1 0 16 151 2004
"1478" 1 0 16 144 2004
"1479" 2 0 16 140 2004
"1480" 1 0 16 156 2006
"1481" 1 0 16 154 2006
"1482" 1 0 16 140 2007
"1483" 3 2 16 126 2007
"1484" 1 0 16 115 2005
"1485" 1 0 16 128 2005
"1486" 2 1 16 130 2007
"1487" 1 0 16 108 2007
"1488" 1 0 16 115 2011
"1489" 1 0 16 141 2011
"1490" 1 0 16 142 2011
"1491" 1 0 16 161 2011
"1492" 1 0 16 163 2011
"1493" 1 0 16 108 2011
"1494" 1 0 16 132 2004
"1495" 1 0 16 107 2004
"1496" 1 0 16 131 2004
"1497" 1 1 16 176 2004
"1498" 1 0 16 170 2004
"1499" 1 0 16 177 2004
"1500" 1 0 16 127 2004
"1501" 2 0 16 127 1998
"1502" 1 1 16 138 1998
"1503" 1 0 16 116 2008
"1504" 1 0 16 110 2008
"1505" 1 0 16 107 2008
"1506" 2 2 16 143 2008
"1507" 1 1 16 142 2008
"1508" 1 1 16 150 2008
"1509" 1 1 16 154 2008
"1510" 1 0 16 147 2008
"1511" 1 1 16 162 2008
"1512" 1 0 16 122 2009
"1513" 1 0 16 115 2009
"1514" 1 0 16 106 2011
"1515" 1 1 16 122 2011
"1516" 1 1 16 117 2011
"1517" 2 1 16 165 2008
"1518" 1 1 16 176 2008
"1519" 1 1 16 172 2008
"1520" 1 0 16 128 1998
"1521" 1 0 16 157 1998
"1522" 1 1 16 131 1996
"1523" 1 1 16 174 1996
"1524" 1 0 16 181 1996
"1525" 1 0 16 178 1996
"1526" 1 0 16 114 1997
"1527" 5 0 16 115 1997
"1528" 1 0 16 120 1997
"1529" 1 0 16 113 1997
"1530" 1 0 16 109 1997
"1531" 1 1 16 131 1997
"1532" 1 1 16 127 1997
"1533" 1 0 16 108 1997
"1534" 1 0 16 173 1998
"1535" 1 0 16 123 1997
"1536" 1 0 16 133 1997
"1537" 1 1 16 124 1997
"1538" 1 0 16 128 1997
"1539" 1 1 16 134 1997
"1540" 1 0 16 122 1997
"1541" 1 0 16 152 1998
"1542" 1 0 16 159 1998
"1543" 1 0 16 162 1998
"1544" 1 0 16 161 1998
"1545" 1 0 16 163 1998
"1546" 1 0 16 168 1998
"1547" 1 0 16 149 1998
"1548" 1 1 16 144 1998
"1549" 1 0 16 178 1998
"1550" 1 0 16 172 1998
"1551" 1 0 16 170 1998
"1552" 1 0 16 164 1998
"1553" 1 0 16 180 1998
"1554" 1 0 16 112 1998
"1555" 1 0 16 121 1998
"1556" 1 1 16 123 1998
"1557" 1 0 16 117 1998
"1558" 1 1 16 125 1998
"1559" 1 0 16 111 1998
"1560" 1 0 16 110 1998
"1561" 1 0 16 109 1998
"1562" 1 0 16 140 1997
"1563" 1 0 16 146 1997
"1564" 1 0 16 145 1997
"1565" 1 0 16 142 1997
"1566" 1 0 16 141 1997
"1567" 1 0 16 124 1999
"1568" 1 0 16 117 1999
"1569" 1 0 16 125 1999
"1570" 2 0 16 113 1999
"1571" 3 0 16 133 1999
"1572" 1 0 16 134 1999
"1573" 2 0 16 122 1999
"1574" 1 0 16 176 1997
"1575" 1 0 16 178 1997
"1576" 1 0 16 180 1997
"1577" 1 0 16 110 1999
"1578" 1 0 16 144 1999
"1579" 1 0 16 118 1999
"1580" 1 0 16 121 1999
"1581" 2 0 16 136 1999
"1582" 1 0 16 146 1999
"1583" 1 0 16 147 1999
"1584" 1 0 16 143 1999
"1585" 1 0 16 138 1999
"1586" 1 0 16 140 1999
"1587" 1 0 16 150 1999
"1588" 1 0 16 164 1997
"1589" 1 0 16 123 1999
"1590" 1 0 16 159 1997
"1591" 1 0 16 150 1997
"1592" 1 0 16 141 1999
"1593" 2 0 16 108 1999
"1594" 1 0 16 109 1999
"1595" 1 0 16 129 1999
"1596" 2 0 16 126 1999
"1597" 1 0 16 147 1997
"1598" 1 0 16 114 1999
"1599" 1 0 16 115 1999
"1600" 1 0 16 117 1997
"1601" 1 0 16 160 1997
"1602" 1 0 16 153 1997
"1603" 1 0 16 120 1999
"1604" 1 0 16 116 1999
"1605" 1 0 16 167 1997
"1606" 1 0 16 155 1997
"1607" 1 0 16 171 1997
"1608" 1 1 16 137 1998
"1609" 1 0 16 178 1999
"1610" 1 1 16 134 1998
"1611" 1 0 16 128 1999
"1612" 1 0 16 107 1998
"1613" 1 1 16 130 1998
"1614" 1 1 16 131 1998
"1615" 1 0 16 171 1999
"1616" 1 0 16 157 1999
"1617" 1 0 16 162 1999
"1618" 1 0 16 159 1999
"1619" 1 0 16 165 1999
"1620" 1 0 16 181 1999
"1621" 1 1 16 169 2000
"1622" 1 1 16 176 2000
"1623" 1 1 16 163 2000
"1624" 1 1 16 159 2000
"1625" 1 1 16 174 2000
"1626" 1 0 16 112 2000
"1627" 1 0 16 125 2000
"1628" 1 0 16 118 2000
"1629" 2 0 16 120 2000
"1630" 2 0 16 109 2000
"1631" 1 0 16 121 2000
"1632" 1 0 16 107 2000
"1633" 1 0 16 108 2000
"1634" 1 0 16 106 2000
"1635" 1 0 16 124 2000
"1636" 1 0 16 122 2000
"1637" 1 0 16 110 2000
"1638" 1 0 16 176 2011
"1639" 1 1 16 174 2012
"1640" 1 1 16 172 2010
"1641" 1 1 16 169 2010
"1642" 1 1 16 174 2010
"1643" 1 1 16 176 2010
"1644" 1 1 16 165 2010
"1645" 1 1 16 167 2010
"1646" 1 1 16 179 2010
"1647" 1 1 16 178 2010
"1648" 1 1 16 157 2010
"1649" 1 0 16 133 2012
"1650" 1 0 16 107 2012
"1651" 1 1 16 132 2012
"1652" 1 0 16 117 2012
"1653" 1 0 16 120 2012
"1654" 1 1 16 121 2012
"1655" 1 0 16 110 2012
"1656" 1 0 16 111 2012
"1657" 1 1 16 135 2012
"1658" 1 1 16 171 2011
"1659" 1 1 16 181 2012
"1660" 1 1 16 149 2010
"1661" 1 1 16 160 2010
"1662" 1 1 16 142 2010
"1663" 1 1 16 135 2010
"1664" 1 0 16 110 2009
"1665" 1 0 16 108 2009
"1666" 3 0 16 105 2009
"1667" 1 1 16 130 2008
"1668" 1 1 16 132 2008
"1669" 1 0 16 112 2009
"1670" 1 0 16 127 2008
"1671" 1 1 16 119 2010
"1672" 2 1 16 114 2010
"1673" 1 1 16 115 2010
"1674" 1 1 16 128 2010
"1675" 1 1 16 141 2000
"1676" 1 1 16 134 2000
"1677" 1 0 16 136 2000
"1678" 1 1 16 133 2000
"1679" 1 1 16 149 2000
"1680" 1 0 16 126 2000
"1681" 1 0 16 131 2002
"1682" 1 1 16 140 2000
"1683" 1 0 16 125 2002
"1684" 1 0 16 129 2001
"1685" 2 0 16 127 2000
"1686" 1 0 16 111 2000
"1687" 1 0 16 109 2001
"1688" 1 0 16 116 2001
"1689" 1 0 16 118 2001
"1690" 1 1 16 140 2002
"1691" 1 1 16 146 2002
"1692" 3 1 16 110 2002
"1693" 1 0 16 117 2002
"1694" 1 0 16 130 2002
"1695" 1 0 16 107 2002
"1696" 2 0 16 118 2002
"1697" 1 0 16 120 2002
"1698" 1 0 16 106 2002
"1699" 1 0 16 116 2002
"1700" 1 1 16 167 2002
"1701" 1 0 16 166 2002
"1702" 1 0 16 137 2002
"1703" 2 0 16 160 2002
"1704" 1 0 16 160 2007
"1705" 1 0 16 167 2007
"1706" 1 0 16 111 2004
"1707" 1 0 16 168 2006
"1708" 1 0 16 148 2002
"1709" 1 0 16 159 2003
"1710" 1 0 16 145 2002
"1711" 1 0 16 150 2002
"1712" 1 0 16 145 2003
"1713" 1 0 16 106 2003
"1714" 1 0 16 117 2003
"1715" 1 0 16 111 2003
"1716" 1 0 16 107 2003
"1717" 1 0 16 164 2003
"1718" 1 0 17 110 1996
"1719" 1 0 17 121 2006
"1720" 1 0 17 126 2004
"1721" 1 0 17 176 2004
"1722" 1 1 17 146 2012
"1723" 1 0 17 124 2011
"1724" 1 0 17 141 2012
"1725" 1 0 17 178 2010
"1726" 1 0 17 157 2010
"1727" 1 1 17 131 2012
"1728" 1 0 17 111 2012
"1729" 1 1 17 121 2012
"1730" 1 1 17 136 2012
"1731" 1 0 17 116 2012
"1732" 1 1 17 151 2012
"1733" 1 1 17 153 2012
"1734" 1 0 17 175 2012
"1735" 1 0 17 134 2010
"1736" 1 0 17 144 2010
"1737" 1 0 17 113 2010
"1738" 1 0 17 123 2002
"1739" 1 0 17 118 2007
"1740" 1 0 17 138 2007
"1741" 1 0 17 163 2003
"1742" 1 0 17 112 2003
"1743" 3 3 18 139 2012
"1744" 2 0 18 180 2012
"1745" 1 0 18 111 1996
"1746" 1 0 18 121 2007
"1747" 1 0 18 114 2007
"1748" 1 0 18 106 2010
"1749" 2 0 18 161 2009
"1750" 1 0 18 107 2010
"1751" 3 0 18 136 2009
"1752" 3 0 18 137 2009
"1753" 1 0 18 105 2010
"1754" 2 0 18 141 2009
"1755" 1 0 18 109 2010
"1756" 3 0 18 148 2009
"1757" 2 0 18 142 2009
"1758" 1 0 18 156 2009
"1759" 2 0 18 129 2009
"1760" 2 0 18 170 2009
"1761" 2 0 18 139 2009
"1762" 1 0 18 167 2009
"1763" 1 0 18 120 2009
"1764" 1 0 18 162 2009
"1765" 1 0 18 143 2009
"1766" 1 0 18 153 2009
"1767" 1 0 18 147 2009
"1768" 1 0 18 140 2009
"1769" 1 0 18 119 2009
"1770" 1 0 18 121 2009
"1771" 2 1 18 138 2009
"1772" 1 0 18 125 2005
"1773" 1 0 18 130 2004
"1774" 1 0 18 111 2004
"1775" 1 0 18 113 2005
"1776" 1 0 18 145 2007
"1777" 1 0 18 130 2007
"1778" 1 0 18 133 2011
"1779" 3 3 18 140 2012
"1780" 2 0 18 138 2012
"1781" 1 0 18 144 2011
"1782" 2 0 18 158 2011
"1783" 1 0 18 138 2011
"1784" 1 0 18 150 2011
"1785" 2 1 18 125 2011
"1786" 1 0 18 156 2011
"1787" 1 0 18 137 2011
"1788" 2 0 18 134 2011
"1789" 1 0 18 127 2011
"1790" 1 0 18 124 2011
"1791" 1 0 18 119 2011
"1792" 2 0 18 117 2011
"1793" 1 0 18 151 2011
"1794" 1 0 18 135 2011
"1795" 2 0 18 155 2011
"1796" 1 0 18 136 2011
"1797" 1 0 18 146 2011
"1798" 1 0 18 126 2011
"1799" 1 0 18 154 2011
"1800" 1 0 18 153 2011
"1801" 1 0 18 152 2011
"1802" 1 0 18 111 2011
"1803" 1 0 18 118 2011
"1804" 1 0 18 115 2011
